ID,Title,Salary,Rating,Company,Location,Headquarters,Size,ownership,Industry,Sector,Revenue,min,max
1908,Data Analyst (Finance),$57K-$104K (Glassdoor est.),4.9,Deliverr Inc,"San Francisco, CA","San Francisco, CA",51 to 200 employees,Company - Private,Logistics & Supply Chain,Transportation & Logistics,Unknown / Non-Applicable,57000.0,104000
1909,Data Analyst,$57K-$104K (Glassdoor est.),4.6,Angaza,"San Francisco, CA","San Francisco, CA",51 to 200 employees,Company - Private,Enterprise Software & Network Solutions,Information Technology,Unknown / Non-Applicable,57000.0,104000
1910,User Acquisition Data Analyst,$57K-$104K (Glassdoor est.),3.8,Mondo,"San Francisco, CA","New York, NY",51 to 200 employees,Company - Private,Staffing & Outsourcing,Business Services,$100 to $500 million (USD),57000.0,104000
1911,Data Analyst,$57K-$104K (Glassdoor est.),4.0,Snowflake Computing,"San Mateo, CA","San Mateo, CA",1001 to 5000 employees,Company - Private,Enterprise Software & Network Solutions,Information Technology,Unknown / Non-Applicable,57000.0,104000
1912,"Data Analyst, Remote East Coast",$57K-$104K (Glassdoor est.),3.7,CBRE,"San Francisco, CA","Los Angeles, CA",10000+ employees,Company - Public,Real Estate,Real Estate,Unknown / Non-Applicable,57000.0,104000
1913,Data Analyst,$57K-$104K (Glassdoor est.),4.5,Duetto,"San Francisco, CA","San Francisco, CA",51 to 200 employees,Company - Private,Enterprise Software & Network Solutions,Information Technology,$25 to $50 million (USD),57000.0,104000
1914,Data Analyst Chemist - Quality System Contractor,$57K-$104K (Glassdoor est.),2.3,"Rodan and Fields, LLC","San Francisco, CA","San Francisco, CA",501 to 1000 employees,Company - Private,Beauty & Personal Accessories Stores,Retail,Unknown / Non-Applicable,57000.0,104000
1916,Data Analyst,$99K-$178K (Glassdoor est.),4.1,Veem,"San Francisco, CA","San Francisco, CA",51 to 200 employees,Company - Private,Financial Transaction Processing,Finance,$1 to $5 million (USD),99000.0,178000
1917,Operations Data Analyst,$99K-$178K (Glassdoor est.),4.0,Coinbase,"San Francisco, CA","San Francisco, CA",501 to 1000 employees,Company - Private,Internet,Information Technology,Unknown / Non-Applicable,99000.0,178000
1918,Product Data Analyst,$99K-$178K (Glassdoor est.),3.6,Trifacta,"San Francisco, CA","San Francisco, CA",51 to 200 employees,Company - Private,Computer Hardware & Software,Information Technology,Unknown / Non-Applicable,99000.0,178000
1919,Data Scientist/Analyst - Wilbur Labs,$99K-$178K (Glassdoor est.),5.0,Wilbur Labs,"San Francisco, CA","San Francisco, CA",1 to 50 employees,Company - Private,Internet,Information Technology,Unknown / Non-Applicable,99000.0,178000
1920,Data Analyst,$99K-$178K (Glassdoor est.),4.4,Hinge Health,"San Francisco, CA","San Francisco, CA",201 to 500 employees,Company - Private,Health Care Services & Hospitals,Health Care,$50 to $100 million (USD),99000.0,178000
1921,Marketing Data Analyst,$99K-$178K (Glassdoor est.),3.3,User Testing,"San Francisco, CA","San Francisco, CA",501 to 1000 employees,Company - Private,Enterprise Software & Network Solutions,Information Technology,Unknown / Non-Applicable,99000.0,178000
1923,Data and Reporting Analyst,$99K-$178K (Glassdoor est.),3.8,Shorenstein Realty Services L.P.,"San Francisco, CA","San Francisco, CA",201 to 500 employees,Company - Private,Real Estate,Real Estate,$50 to $100 million (USD),99000.0,178000
1924,Business Data Analyst,$99K-$178K (Glassdoor est.),3.5,PlushCare,"San Francisco, CA","San Francisco, CA",1 to 50 employees,Company - Private,Health Care Services & Hospitals,Health Care,Less than $1 million (USD),99000.0,178000
1925,Research Data Analyst,$99K-$178K (Glassdoor est.),4.1,UCSF Medical Center,"San Francisco, CA","San Francisco, CA",10000+ employees,Hospital,Health Care Services & Hospitals,Health Care,$50 to $100 million (USD),99000.0,178000
1926,Data Analyst,$99K-$178K (Glassdoor est.),4.6,Motiv Power Systems,"San Francisco, CA","Foster City, CA",51 to 200 employees,Company - Private,Electrical & Electronic Manufacturing,Manufacturing,$5 to $10 million (USD),99000.0,178000
1927,Data Analyst,$99K-$178K (Glassdoor est.),4.2,Upstart,"San Mateo, CA","San Mateo, CA",201 to 500 employees,Company - Private,Lending,Finance,Unknown / Non-Applicable,99000.0,178000
1928,Business Intelligence Data Modeler/Analyst,$99K-$178K (Glassdoor est.),4.3,Credible,"San Francisco, CA","San Francisco, CA",51 to 200 employees,Company - Public,Lending,Finance,Unknown / Non-Applicable,99000.0,178000
1929,Data Studio Analyst,$99K-$178K (Glassdoor est.),5.0,Priceonomics,"San Francisco, CA","San Francisco, CA",1 to 50 employees,Company - Private,Internet,Information Technology,Less than $1 million (USD),99000.0,178000
1931,Product Data Analyst,$99K-$178K (Glassdoor est.),3.7,BOLD,"San Francisco, CA","Guaynabo, PR",201 to 500 employees,Company - Private,Internet,Information Technology,Unknown / Non-Applicable,99000.0,178000
1933,Clinical Data Analyst,$99K-$178K (Glassdoor est.),4.0,Flatiron Health,"San Francisco, CA","New York, NY",501 to 1000 employees,Company - Private,Enterprise Software & Network Solutions,Information Technology,Unknown / Non-Applicable,99000.0,178000
1934,Data Analyst,$99K-$178K (Glassdoor est.),3.9,thredUP,"Oakland, CA","Oakland, CA",1001 to 5000 employees,Company - Private,"Department, Clothing, & Shoe Stores",Retail,Unknown / Non-Applicable,99000.0,178000
1935,Data Analyst,$99K-$178K (Glassdoor est.),3.9,Artech LLC,"San Francisco, CA","Morristown, NJ",5001 to 10000 employees,Company - Private,Staffing & Outsourcing,Business Services,$500 million to $1 billion (USD),99000.0,178000
1936,Data Analyst,$99K-$178K (Glassdoor est.),3.6,ICONMA,"San Francisco, CA","Troy, MI",1001 to 5000 employees,Company - Private,Staffing & Outsourcing,Business Services,$100 to $500 million (USD),99000.0,178000
1937,Data Systems Analyst,$99K-$178K (Glassdoor est.),4.1,UCSF Medical Center,"San Francisco, CA","San Francisco, CA",10000+ employees,Hospital,Health Care Services & Hospitals,Health Care,$50 to $100 million (USD),99000.0,178000
1938,Data Analyst,$99K-$178K (Glassdoor est.),4.6,The Voleon Group,"Berkeley, CA","Berkeley, CA",51 to 200 employees,Company - Private,Investment Banking & Asset Management,Finance,Unknown / Non-Applicable,99000.0,178000
1939,Senior Data Analyst,$99K-$178K (Glassdoor est.),3.4,Redfin,"San Francisco, CA","Seattle, WA",1001 to 5000 employees,Company - Public,Real Estate,Real Estate,Unknown / Non-Applicable,99000.0,178000
1941,Senior Data Analyst,$99K-$178K (Glassdoor est.),4.0,Twitter,"San Francisco, CA","San Francisco, CA",1001 to 5000 employees,Company - Public,Internet,Information Technology,$2 to $5 billion (USD),99000.0,178000
1943,Data Analyst - Health,$93K-$159K (Glassdoor est.),3.4,"Impaq International, Llc","Oakland, CA","Columbia, MD",201 to 500 employees,Company - Private,Consulting,Business Services,$50 to $100 million (USD),93000.0,159000
1944,Operations Data Analyst,$93K-$159K (Glassdoor est.),5.0,Turn/River Capital,"San Francisco, CA","San Francisco, CA",1 to 50 employees,Company - Private,Venture Capital & Private Equity,Finance,Unknown / Non-Applicable,93000.0,159000
1945,Data Analyst,$93K-$159K (Glassdoor est.),3.9,Diverse Lynx,"San Francisco, CA","Princeton, NJ",501 to 1000 employees,Company - Private,IT Services,Information Technology,$100 to $500 million (USD),93000.0,159000
1946,"Data Analyst, Data & Analytics (Advanced Analytics) Manager (Multiple Positions)",$93K-$159K (Glassdoor est.),3.8,EY,"San Francisco, CA","London, United Kingdom",10000+ employees,Company - Private,Accounting,Accounting & Legal,$10+ billion (USD),93000.0,159000
1947,Data Analyst,$93K-$159K (Glassdoor est.),4.1,RGP,"San Francisco, CA","Irvine, CA",1001 to 5000 employees,Company - Public,Consulting,Business Services,$500 million to $1 billion (USD),93000.0,159000
1949,Market Data Services Analyst,$93K-$159K (Glassdoor est.),3.2,"Evolver, Inc.","San Francisco, CA","Reston, VA",201 to 500 employees,Company - Private,IT Services,Information Technology,$25 to $50 million (USD),93000.0,159000
1950,"Financial Data Analyst, FP&A and Accounting",$93K-$159K (Glassdoor est.),3.7,Lyft,"San Francisco, CA","San Francisco, CA",5001 to 10000 employees,Company - Public,Computer Hardware & Software,Information Technology,Unknown / Non-Applicable,93000.0,159000
1951,Loan Data Analyst,$93K-$159K (Glassdoor est.),3.7,First Republic Bank,"San Francisco, CA","San Francisco, CA",1001 to 5000 employees,Company - Public,Banks & Credit Unions,Finance,$10+ billion (USD),93000.0,159000
1952,Data and Policy Analyst IV,$93K-$159K (Glassdoor est.),3.2,Acumen,"Burlingame, CA","Burlingame, CA",201 to 500 employees,Company - Private,Federal Agencies,Government,$10 to $25 million (USD),93000.0,159000
1953,DATA Analyst-Remote,$93K-$159K (Glassdoor est.),3.7,Software Guidance & Assistance,"San Francisco, CA","Tarrytown, NY",51 to 200 employees,Company - Private,Staffing & Outsourcing,Business Services,$50 to $100 million (USD),93000.0,159000
1954,Business Data Analyst,$93K-$159K (Glassdoor est.),3.2,Scale AI,"San Francisco, CA","San Francisco, CA",51 to 200 employees,Company - Private,Enterprise Software & Network Solutions,Information Technology,Unknown / Non-Applicable,93000.0,159000
1955,"Data Analyst, Growth",$93K-$159K (Glassdoor est.),4.1,Omada Health,"San Francisco, CA","San Francisco, CA",201 to 500 employees,Company - Private,Health Care Services & Hospitals,Health Care,Unknown / Non-Applicable,93000.0,159000
1956,Data Analyst,$93K-$159K (Glassdoor est.),3.2,QuinStreet,"San Mateo, CA","Foster City, CA",501 to 1000 employees,Company - Public,Advertising & Marketing,Business Services,$100 to $500 million (USD),93000.0,159000
1957,Data Analyst,$93K-$159K (Glassdoor est.),5.0,Softova Inc,"San Mateo, CA","Piscataway, NJ",1 to 50 employees,Company - Private,IT Services,Information Technology,$1 to $5 million (USD),93000.0,159000
1958,Data Analyst,$93K-$159K (Glassdoor est.),4.1,LeadStack,"Foster City, CA","San Francisco, CA",51 to 200 employees,Company - Private,IT Services,Information Technology,Unknown / Non-Applicable,93000.0,159000
1959,"Senior Data Analyst, Member Services",$93K-$159K (Glassdoor est.),4.8,Chime,"San Francisco, CA","San Francisco, CA",201 to 500 employees,Company - Private,Banks & Credit Unions,Finance,Unknown / Non-Applicable,93000.0,159000
1960,Data Analyst,$93K-$159K (Glassdoor est.),4.5,Marin City Health and Wellness Center,"Marin City, CA","Marin City, CA",1 to 50 employees,Nonprofit Organization,Health Care Services & Hospitals,Health Care,$1 to $5 million (USD),93000.0,159000
1961,Senior Data Analyst,$93K-$159K (Glassdoor est.),4.1,TaskRabbit,"San Francisco, CA","San Francisco, CA",201 to 500 employees,Company - Private,Internet,Information Technology,Unknown / Non-Applicable,93000.0,159000
1962,Junior Data Analyst,$93K-$159K (Glassdoor est.),5.0,"Staffigo Technical Services, LLC","San Francisco, CA","Woodridge, IL",51 to 200 employees,Company - Private,IT Services,Information Technology,$50 to $100 million (USD),93000.0,159000
1963,Business Data Analyst,$93K-$159K (Glassdoor est.),3.9,Diverse Lynx,"San Francisco, CA","Princeton, NJ",501 to 1000 employees,Company - Private,IT Services,Information Technology,$100 to $500 million (USD),93000.0,159000
1964,"Sr. Data Analyst, Twitter Service Tech",$93K-$159K (Glassdoor est.),4.0,Twitter,"San Francisco, CA","San Francisco, CA",1001 to 5000 employees,Company - Public,Internet,Information Technology,$2 to $5 billion (USD),93000.0,159000
1965,Data Analyst,$93K-$159K (Glassdoor est.),4.6,Ascent,"Daly City, CA","Concord, CA",1001 to 5000 employees,Company - Private,Staffing & Outsourcing,Business Services,$100 to $500 million (USD),93000.0,159000
1966,Data Analyst,$93K-$159K (Glassdoor est.),3.4,Thermo Fisher Scientific,"South San Francisco, CA","Waltham, MA",10000+ employees,Company - Public,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,$10+ billion (USD),93000.0,159000
1967,Data Analyst,$93K-$159K (Glassdoor est.),3.2,Net2Source,"San Francisco, CA","Somerset, NJ",1001 to 5000 employees,Company - Private,Staffing & Outsourcing,Business Services,$100 to $500 million (USD),93000.0,159000
1968,Senior Data Analyst,$82K-$116K (Glassdoor est.),3.3,Vida Health,"San Francisco, CA","San Francisco, CA",51 to 200 employees,Company - Private,Health Care Services & Hospitals,Health Care,Unknown / Non-Applicable,82000.0,116000
1969,Web Data Analyst,$82K-$116K (Glassdoor est.),4.0,SACC,"San Mateo, CA","San Mateo, CA",Unknown,Company - Private,IT Services,Information Technology,$5 to $10 million (USD),82000.0,116000
1972,Data Scientist Analyst,$82K-$116K (Glassdoor est.),3.9,"Netpace, Inc","Foster City, CA","San Ramon, CA",51 to 200 employees,Company - Private,Enterprise Software & Network Solutions,Information Technology,$10 to $25 million (USD),82000.0,116000
1973,Finance Data Analyst,$82K-$116K (Glassdoor est.),3.0,Qualys,"Foster City, CA","Foster City, CA",501 to 1000 employees,Company - Public,Computer Hardware & Software,Information Technology,$100 to $500 million (USD),82000.0,116000
1975,Data Quality Analyst,$82K-$116K (Glassdoor est.),3.8,Focal Systems,"Burlingame, CA","Burlingame, CA",1 to 50 employees,Company - Private,Computer Hardware & Software,Information Technology,$1 to $5 million (USD),82000.0,116000
1976,Data Analyst - San Francisco CA / VA - Fulltime,$82K-$116K (Glassdoor est.),3.8,United IT Solutions,"San Francisco, CA","Irving, TX",1 to 50 employees,Company - Private,Consulting,Business Services,$1 to $5 million (USD),82000.0,116000
1979,HR Data Analyst,$82K-$116K (Glassdoor est.),4.0,Snowflake Computing,"San Mateo, CA","San Mateo, CA",1001 to 5000 employees,Company - Private,Enterprise Software & Network Solutions,Information Technology,Unknown / Non-Applicable,82000.0,116000
1980,Scientific Data Manager and Analyst,$82K-$116K (Glassdoor est.),4.4,Perfect Day,"Emeryville, CA","Emeryville, CA",51 to 200 employees,Company - Private,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,Unknown / Non-Applicable,82000.0,116000
1981,Senior Data Analyst - Finance & Platform Analytics,$82K-$116K (Glassdoor est.),3.6,Twitch,"San Francisco, CA","San Francisco, CA",1001 to 5000 employees,Subsidiary or Business Segment,Internet,Information Technology,Unknown / Non-Applicable,82000.0,116000
1982,Data Analyst,$82K-$116K (Glassdoor est.),3.2,Infotech Sourcing,"San Francisco, CA","Edison, NJ",51 to 200 employees,Company - Private,"Health, Beauty, & Fitness",Consumer Services,$5 to $10 million (USD),82000.0,116000
1983,Business Data Analyst,$82K-$116K (Glassdoor est.),3.9,ApTask,"San Francisco, CA","Iselin, NJ",201 to 500 employees,Company - Private,IT Services,Information Technology,$50 to $100 million (USD),82000.0,116000
1984,Product Compliance Data Analyst,$82K-$116K (Glassdoor est.),4.0,Square,"San Francisco, CA","San Francisco, CA",1001 to 5000 employees,Company - Public,Computer Hardware & Software,Information Technology,$1 to $2 billion (USD),82000.0,116000
1985,Data and Policy Analyst - Statistical Programmer,$82K-$116K (Glassdoor est.),3.2,Acumen,"Burlingame, CA","Burlingame, CA",201 to 500 employees,Company - Private,Federal Agencies,Government,$10 to $25 million (USD),82000.0,116000
1986,Principal Data Analyst,$82K-$116K (Glassdoor est.),4.4,Hinge Health,"San Francisco, CA","San Francisco, CA",201 to 500 employees,Company - Private,Health Care Services & Hospitals,Health Care,$50 to $100 million (USD),82000.0,116000
1989,Master Data Analyst – SAP MDG Platform,$82K-$116K (Glassdoor est.),4.5,Rose International,"San Francisco, CA","Chesterfield, MO",1001 to 5000 employees,Company - Private,Staffing & Outsourcing,Business Services,$100 to $500 million (USD),82000.0,116000
1991,Data Analyst,$82K-$116K (Glassdoor est.),3.7,Take-Two,"Novato, CA","New York, NY",1001 to 5000 employees,Company - Public,Video Games,Media,$1 to $2 billion (USD),82000.0,116000
1992,CSV Data Validation Analyst,$82K-$116K (Glassdoor est.),3.9,"Netpace, Inc.","Foster City, CA","San Ramon, CA",51 to 200 employees,Company - Private,Enterprise Software & Network Solutions,Information Technology,$10 to $25 million (USD),82000.0,116000
1994,Data and Reporting Analyst,$82K-$116K (Glassdoor est.),3.2,Chinese Community Health Plan,"San Francisco, CA","San Francisco, CA",51 to 200 employees,Company - Private,Insurance Carriers,Insurance,Unknown / Non-Applicable,82000.0,116000
1996,"Position for Lead Data Analyst (Teradata, Oracle, Hadoop)",$65K-$120K (Glassdoor est.),3.7,Arkhya Tech,"San Francisco, CA","Herndon, VA",1 to 50 employees,Company - Private,IT Services,Information Technology,Unknown / Non-Applicable,65000.0,120000
1998,Fleet Optimization Data Analyst (Solar + Storage),$65K-$120K (Glassdoor est.),3.2,Stem Inc,"Millbrae, CA","Millbrae, CA",51 to 200 employees,Company - Private,Energy,"Oil, Gas, Energy & Utilities",$25 to $50 million (USD),65000.0,120000
1999,Big Data Analyst,$65K-$120K (Glassdoor est.),3.7,"Redolent, Inc","San Mateo, CA","Newark, CA",1 to 50 employees,Company - Private,"Health, Beauty, & Fitness",Consumer Services,Less than $1 million (USD),65000.0,120000
2000,Business Data Analyst,$65K-$120K (Glassdoor est.),3.8,VLink Inc.,"San Francisco, CA","South Windsor, CT",201 to 500 employees,Company - Private,IT Services,Information Technology,$25 to $50 million (USD),65000.0,120000
